Elapsed time;TimeUTC;GpsHeightMSL;P;Temp;RH;Dewp;Dir;Speed;CompAz;CompRng;Lat;Lon;KeyFlags;O3Current;O3;BoxTemperature;O3Voltage;O3PumpCurrent
s;hh:mm:ss;m;hPa;�C;%;�C;�;m/s;�;m;�;�;;�A;mPa;�C;V;mA
189.70;23:01:01;1500.7;844.64;0.96;68.8;-4.12;210;8.83;47;1548;46.823;6.958;                  ;/////////;///;//////////////;/////////;/////////////
190.70;23:01:02;1506.9;844.05;0.97;68.6;-4.15;210;8.68;47;1559;46.823;6.958;                  ;/////////;///;//////////////;/////////;/////////////
191.70;23:01:03;1513.0;843.48;0.92;69.2;-4.08;210;8.54;47;1569;46.823;6.958;                  ;/////////;///;//////////////;/////////;/////////////
192.70;23:01:04;1519.7;842.75;0.86;70.0;-3.97;210;8.40;47;1578;46.823;6.958;                  ;/////////;///;//////////////;/////////;/////////////
193.70;23:01:05;1526.7;841.98;0.83;70.9;-3.85;209;8.27;47;1587;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
194.70;23:01:06;1533.4;841.26;0.79;71.5;-3.78;209;8.15;47;1595;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
195.70;23:01:07;1539.1;840.70;0.74;71.8;-3.77;209;8.05;47;1602;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
196.70;23:01:08;1544.1;840.19;0.68;72.1;-3.77;208;7.96;47;1609;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
197.70;23:01:09;1548.9;839.67;0.64;72.2;-3.78;208;7.88;47;1615;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
198.70;23:01:10;1553.6;839.19;0.60;72.4;-3.79;207;7.81;47;1621;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
199.70;23:01:11;1558.4;838.69;0.56;72.8;-3.76;207;7.76;47;1626;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
200.70;23:01:12;1563.5;838.16;0.51;73.3;-3.70;206;7.72;47;1631;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
201.70;23:01:13;1568.6;837.61;0.46;73.8;-3.66;206;7.69;47;1636;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
202.70;23:01:14;1573.4;837.10;0.42;74.1;-3.66;205;7.68;46;1641;46.823;6.959;                  ;/////////;///;//////////////;/////////;/////////////
203.70;23:01:15;1577.5;836.66;0.38;74.2;-3.66;204;7.68;46;1646;46.823;6.959;  dfv             ;/////////;///;//////////////;/////////;/////////////
204.70;23:01:16;1581.4;836.27;0.35;74.5;-3.66;204;7.69;46;1651;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
205.70;23:01:17;1585.5;835.88;0.31;74.8;-3.62;203;7.71;46;1656;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
206.70;23:01:18;1590.2;835.40;0.28;75.3;-3.58;203;7.74;46;1662;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
207.70;23:01:19;1595.6;834.79;0.23;75.5;-3.57;203;7.77;46;1668;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
208.70;23:01:20;1600.9;834.20;0.20;75.7;-3.58;202;7.81;46;1674;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
209.70;23:01:21;1605.6;833.73;0.17;75.9;-3.57;202;7.86;45;1680;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
210.70;23:01:22;1609.8;833.33;0.13;76.0;-3.60;202;7.90;45;1688;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
211.70;23:01:23;1614.2;832.88;0.09;76.1;-3.62;201;7.95;45;1696;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
212.70;23:01:24;1618.9;832.38;0.04;76.4;-3.61;201;7.99;45;1706;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
213.70;23:01:25;1624.2;831.82;0.01;76.7;-3.60;201;8.04;45;1716;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
214.70;23:01:26;1629.8;831.23;0.02;76.7;-3.57;201;8.08;45;1726;46.824;6.959; U                ;/////////;///;//////////////;/////////;/////////////
215.70;23:01:27;1635.3;830.67;0.00;76.5;-3.64;201;8.11;45;1736;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
216.70;23:01:28;1640.6;830.13;0.00;76.0;-3.71;200;8.14;44;1746;46.824;6.959;                  ;/////////;///;//////////////;/////////;/////////////
217.70;23:01:29;1645.7;829.60;0.01;75.7;-3.76;200;8.16;44;1755;46.825;6.959;                  ;/////////;///;//////////////;/////////;/////////////
218.70;23:01:30;1650.6;829.08;-0.00;75.3;-3.84;200;8.17;44;1763;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
219.70;23:01:31;1655.4;828.61;0.00;74.7;-3.94;200;8.18;44;1770;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
220.70;23:01:32;1660.3;828.11;0.00;74.1;-4.06;201;8.18;44;1776;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
221.70;23:01:33;1665.5;827.52;-0.02;73.7;-4.14;201;8.17;44;1782;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
222.70;23:01:34;1670.5;827.01;-0.03;73.5;-4.19;201;8.16;44;1789;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
223.70;23:01:35;1675.6;826.52;-0.06;73.5;-4.22;201;8.14;44;1796;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
224.70;23:01:36;1680.9;825.96;-0.10;73.3;-4.31;201;8.12;44;1804;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
225.70;23:01:37;1686.6;825.35;-0.09;72.1;-4.51;201;8.09;44;1813;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
226.70;23:01:38;1692.3;824.77;-0.04;70.5;-4.75;201;8.06;43;1821;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
227.70;23:01:39;1698.2;824.19;-0.03;69.7;-4.90;201;8.03;43;1830;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
228.70;23:01:40;1704.2;823.58;-0.06;69.3;-4.99;202;8.00;43;1837;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
229.70;23:01:41;1710.4;822.91;-0.09;69.1;-5.08;202;7.98;43;1844;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
230.70;23:01:42;1716.4;822.30;-0.12;68.9;-5.14;202;7.96;43;1851;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
231.70;23:01:43;1722.1;821.73;-0.16;68.8;-5.19;202;7.95;43;1858;46.825;6.960;                  ;/////////;///;//////////////;/////////;/////////////
232.70;23:01:44;1727.6;821.16;-0.18;68.7;-5.23;202;7.94;43;1864;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
233.70;23:01:45;1733.0;820.60;-0.21;68.7;-5.26;203;7.95;43;1871;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
234.70;23:01:46;1738.3;820.05;-0.25;68.8;-5.29;203;7.96;43;1878;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
235.70;23:01:47;1743.3;819.55;-0.29;68.8;-5.31;203;7.99;43;1885;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
236.70;23:01:48;1748.4;819.04;-0.33;68.9;-5.33;203;8.04;43;1892;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
237.70;23:01:49;1753.7;818.47;-0.37;69.1;-5.34;204;8.09;42;1899;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
238.70;23:01:50;1758.9;817.94;-0.41;69.1;-5.37;204;8.17;42;1905;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
239.70;23:01:51;1764.3;817.41;-0.44;69.1;-5.41;204;8.25;42;1911;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
240.70;23:01:52;1769.9;816.83;-0.49;68.9;-5.49;204;8.36;42;1917;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
241.70;23:01:53;1775.6;816.24;-0.51;68.5;-5.59;205;8.47;42;1923;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
242.70;23:01:54;1781.2;815.66;-0.54;68.1;-5.69;205;8.60;42;1929;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
243.70;23:01:55;1786.9;815.08;-0.58;67.9;-5.76;205;8.75;42;1937;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
244.70;23:01:56;1792.5;814.53;-0.62;67.8;-5.83;205;8.90;42;1945;46.826;6.960;                  ;/////////;///;//////////////;/////////;/////////////
245.70;23:01:57;1798.3;813.95;-0.67;67.3;-5.98;205;9.07;42;1954;46.826;6.961;                  ;/////////;///;//////////////;/////////;/////////////
246.70;23:01:58;1804.6;813.27;-0.71;65.7;-6.31;205;9.24;42;1963;46.826;6.961;                  ;/////////;///;//////////////;/////////;/////////////
247.70;23:01:59;1811.0;812.59;-0.67;63.0;-6.83;205;9.42;42;1972;46.826;6.961;                  ;/////////;///;//////////////;/////////;/////////////
248.70;23:02:00;1817.2;812.03;-0.62;60.7;-7.28;206;9.61;42;1981;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
249.70;23:02:01;1823.8;811.34;-0.62;59.3;-7.58;206;9.80;42;1989;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
250.70;23:02:02;1830.8;810.60;-0.63;57.7;-7.93;206;9.99;42;1998;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
251.70;23:02:03;1837.9;809.91;-0.59;55.6;-8.38;206;10.18;42;2007;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
252.70;23:02:04;1845.1;809.18;-0.57;53.4;-8.88;206;10.37;42;2016;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
253.70;23:02:05;1852.4;808.45;-0.50;51.0;-9.40;206;10.55;42;2026;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
254.70;23:02:06;1859.5;807.72;-0.43;48.8;-9.89;206;10.72;42;2037;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
255.70;23:02:07;1866.3;807.04;-0.39;47.1;-10.30;206;10.89;41;2048;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
256.70;23:02:08;1872.6;806.39;-0.38;45.6;-10.71;206;11.04;41;2061;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
257.70;23:02:09;1878.5;805.81;-0.32;43.5;-11.23;206;11.19;41;2073;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
258.70;23:02:10;1883.9;805.27;-0.25;41.7;-11.70;206;11.32;41;2086;46.827;6.961;                  ;/////////;///;//////////////;/////////;/////////////
259.70;23:02:11;1889.3;804.72;-0.24;40.8;-11.96;205;11.44;41;2100;46.828;6.961;                  ;/////////;///;//////////////;/////////;/////////////
260.70;23:02:12;1894.6;804.15;-0.27;40.2;-12.19;205;11.56;41;2114;46.828;6.961;                  ;/////////;///;//////////////;/////////;/////////////
261.70;23:02:13;1899.8;803.66;-0.27;39.3;-12.45;205;11.65;41;2129;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
262.70;23:02:14;1905.5;803.17;-0.28;38.8;-12.62;205;11.74;40;2143;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
263.70;23:02:15;1912.1;802.41;-0.32;38.5;-12.75;205;11.82;40;2156;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
264.70;23:02:16;1918.7;801.71;-0.35;38.1;-12.93;205;11.88;40;2169;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
265.70;23:02:17;1924.5;801.15;-0.37;37.7;-13.07;205;11.93;40;2181;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
266.70;23:02:18;1929.8;800.67;-0.41;37.7;-13.10;205;11.98;40;2191;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
267.70;23:02:19;1935.4;800.11;-0.47;37.8;-13.13;205;12.02;40;2201;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
268.70;23:02:20;1941.3;799.47;-0.50;37.5;-13.23;205;12.05;40;2211;46.828;6.962;                  ;/////////;///;//////////////;/////////;/////////////
269.70;23:02:21;1947.5;798.88;-0.53;37.3;-13.32;206;12.08;40;2221;46.829;6.962;                  ;/////////;///;//////////////;/////////;/////////////
270.70;23:02:22;1954.1;798.23;-0.58;37.3;-13.36;206;12.11;40;2231;46.829;6.962;                  ;/////////;///;//////////////;/////////;/////////////
271.70;23:02:23;1960.9;797.52;-0.64;37.2;-13.45;206;12.13;40;2242;46.829;6.962;                  ;/////////;///;//////////////;/////////;/////////////
272.70;23:02:24;1967.4;796.86;-0.69;36.8;-13.65;206;12.15;40;2253;46.829;6.962;                  ;/////////;///;//////////////;/////////;/////////////
273.70;23:02:25;1973.7;796.27;-0.74;35.9;-13.98;206;12.18;40;2265;46.829;6.962;                  ;/////////;///;//////////////;/////////;/////////////
274.70;23:02:26;1979.9;795.66;-0.70;34.6;-14.40;206;12.21;40;2276;46.829;6.962;                  ;/////////;///;//////////////;/////////;/////////////
275.70;23:02:27;1986.5;795.00;-0.70;34.1;-14.58;206;12.24;40;2287;46.829;6.962;TU                ;/////////;///;//////////////;/////////;/////////////
276.70;23:02:28;1993.2;794.31;-0.76;34.6;-14.45;207;12.27;39;2299;46.829;6.963;                  ;/////////;///;//////////////;/////////;/////////////
277.70;23:02:29;1999.8;793.66;-0.88;35.3;-14.33;207;12.32;39;2311;46.829;6.963;                  ;/////////;///;//////////////;/////////;/////////////
278.70;23:02:30;2006.0;793.05;-0.92;35.1;-14.44;207;12.37;39;2322;46.829;6.963;                  ;/////////;///;//////////////;/////////;/////////////
279.70;23:02:31;2011.5;792.49;-0.96;34.7;-14.59;207;12.42;39;2335;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
280.70;23:02:32;2016.5;791.99;-1.00;34.5;-14.70;207;12.49;39;2347;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
281.70;23:02:33;2021.2;791.54;-1.04;34.4;-14.80;208;12.56;39;2359;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
282.70;23:02:34;2026.0;791.07;-1.08;34.2;-14.88;208;12.63;39;2370;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
283.70;23:02:35;2031.3;790.54;-1.10;34.2;-14.92;208;12.71;39;2382;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
284.70;23:02:36;2037.3;789.93;-1.14;34.5;-14.84;208;12.80;39;2392;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
285.70;23:02:37;2043.6;789.31;-1.21;35.1;-14.69;208;12.89;39;2403;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
286.70;23:02:38;2049.9;788.69;-1.30;35.6;-14.61;208;12.98;39;2415;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
287.70;23:02:39;2056.1;788.07;-1.36;35.3;-14.75;208;13.08;39;2427;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
288.70;23:02:40;2062.3;787.45;-1.41;35.0;-14.90;208;13.18;39;2440;46.830;6.963;                  ;/////////;///;//////////////;/////////;/////////////
289.70;23:02:41;2068.4;786.88;-1.47;35.1;-14.91;208;13.28;39;2454;46.830;6.964;                  ;/////////;///;//////////////;/////////;/////////////
290.70;23:02:42;2074.6;786.29;-1.52;35.2;-14.93;208;13.38;39;2469;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
291.70;23:02:43;2080.8;785.60;-1.57;35.0;-15.04;208;13.49;39;2484;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
292.70;23:02:44;2086.3;785.04;-1.60;34.6;-15.20;208;13.59;39;2500;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
293.70;23:02:45;2091.1;784.64;-1.64;34.4;-15.31;208;13.68;39;2515;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
294.70;23:02:46;2096.4;784.14;-1.70;34.5;-15.32;208;13.78;39;2530;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
295.70;23:02:47;2102.3;783.53;-1.76;34.7;-15.32;208;13.87;39;2545;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
296.70;23:02:48;2108.6;782.87;-1.81;34.7;-15.37;208;13.96;39;2561;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
297.70;23:02:49;2114.5;782.27;-1.87;34.6;-15.45;208;14.04;38;2575;46.831;6.964;                  ;/////////;///;//////////////;/////////;/////////////
298.70;23:02:50;2119.7;781.80;-1.92;34.5;-15.53;208;14.12;38;2589;46.832;6.964;                  ;/////////;///;//////////////;/////////;/////////////
299.70;23:02:51;2124.7;781.33;-1.97;34.5;-15.57;207;14.20;38;2602;46.832;6.965;                  ;/////////;///;//////////////;/////////;/////////////
300.70;23:02:52;2129.9;780.81;-2.02;34.5;-15.61;207;14.27;38;2615;46.832;6.965;                  ;/////////;///;//////////////;/////////;/////////////
301.70;23:02:53;2135.5;780.25;-2.05;34.3;-15.72;207;14.33;38;2626;46.832;6.965;                  ;/////////;///;//////////////;/////////;/////////////
302.70;23:02:54;2141.1;779.69;-2.09;34.2;-15.78;207;14.40;38;2638;46.832;6.965;                  ;/////////;///;//////////////;/////////;/////////////
303.70;23:02:55;2146.5;779.15;-2.14;34.3;-15.81;207;14.45;38;2651;46.832;6.965;                  ;/////////;///;//////////////;/////////;/////////////
304.70;23:02:56;2151.7;778.65;-2.18;34.2;-15.86;206;14.51;38;2664;46.832;6.965;                  ;/////////;///;//////////////;/////////;/////////////
